"age","monthsSinceM","pregnancies","children","sons","literacy","ageMarried_15_18","ageMarried_18_20","ageMarried_20_22","ageMarried_22_25","ageMarried_25_30","ageMarried_30_plus","region_10_20k","region_20k_plus","region_lisbon","region_lt10k","region_porto"
17,9,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0
39,226,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
44,300,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0
25,53,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
47,299,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
47,221,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
48,267,3,3,2,1,0,0,0,0,1,0,0,0,0,1,0
35,202,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
42,259,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
24,39,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
40,194,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
28,106,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
21,25,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
27,93,3,3,2,1,1,0,0,0,0,0,0,0,0,1,0
30,160,4,4,2,0,1,0,0,0,0,0,0,0,0,1,0
46,323,7,7,4,0,0,0,1,0,0,0,0,0,0,1,0
48,221,2,2,2,0,0,0,0,0,1,0,0,0,0,1,0
27,95,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0
49,327,6,6,4,1,0,0,0,1,0,0,0,0,0,1,0
34,93,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
32,121,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
40,224,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
31,113,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
33,167,3,3,2,1,0,1,0,0,0,0,0,0,0,1,0
34,188,4,4,2,1,0,1,0,0,0,0,0,0,0,1,0
17,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
36,153,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
34,158,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0
30,98,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
30,112,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
37,152,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
36,233,4,4,2,1,1,0,0,0,0,0,0,0,0,1,0
40,166,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0
27,84,3,2,2,0,0,0,1,0,0,0,0,0,0,1,0
46,334,4,4,0,1,0,1,0,0,0,0,0,0,0,1,0
34,134,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
32,154,5,5,1,1,0,1,0,0,0,0,0,0,0,1,0
30,110,4,4,1,1,0,0,1,0,0,0,0,0,0,1,0
35,125,3,3,2,1,0,0,0,0,1,0,0,0,0,1,0
31,94,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
42,227,5,5,3,0,0,0,0,1,0,0,0,0,0,1,0
27,77,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
38,214,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
43,287,3,3,2,1,0,1,0,0,0,0,0,0,0,1,0
25,65,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
30,108,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
41,172,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
48,238,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
27,41,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
43,191,3,3,2,0,0,0,0,0,1,0,0,0,0,1,0
42,169,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
38,184,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
43,303,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
24,57,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
38,217,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0
34,187,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
48,339,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
48,273,3,3,3,1,0,0,0,0,1,0,0,0,0,1,0
36,190,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
35,115,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
35,171,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
23,80,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0
41,62,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
42,197,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
24,31,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
24,54,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
39,214,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
39,229,7,7,4,1,0,0,1,0,0,0,0,0,0,1,0
47,293,7,7,2,1,0,0,0,1,0,0,0,0,0,1,0
24,27,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
38,223,4,4,2,1,0,0,1,0,0,0,0,0,0,1,0
22,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
28,64,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
46,292,9,9,3,0,0,0,1,0,0,0,0,0,0,1,0
47,308,4,4,2,0,0,0,0,1,0,0,0,0,0,1,0
35,187,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0
27,60,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
27,88,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
36,178,3,3,2,0,0,0,1,0,0,0,0,0,0,1,0
38,242,4,4,3,1,0,1,0,0,0,0,0,0,0,1,0
46,230,6,7,4,1,0,0,0,0,1,0,0,0,0,1,0
36,77,2,2,1,1,0,0,0,0,0,1,1,0,0,0,0
36,41,2,2,1,1,0,0,0,0,0,1,1,0,0,0,0
32,18,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
28,49,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
44,170,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
34,191,3,3,0,1,0,1,0,0,0,0,1,0,0,0,0
20,50,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0
29,49,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
23,11,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
29,69,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
35,40,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
42,48,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0
37,120,2,3,2,1,0,0,1,0,0,0,1,0,0,0,0
32,187,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0
22,26,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
46,279,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0
30,128,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0
40,208,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0
41,233,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
39,164,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
31,98,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0
24,58,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
46,241,5,5,2,1,0,0,0,1,0,0,0,0,0,1,0
24,46,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
33,76,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
36,149,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0
29,61,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
39,139,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0
22,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
28,106,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
27,46,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
33,132,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
46,246,5,5,5,1,0,0,0,0,1,0,0,0,0,1,0
37,209,5,5,3,1,0,1,0,0,0,0,0,0,0,1,0
37,139,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
38,201,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
34,130,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
33,190,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0
47,349,3,3,3,1,0,1,0,0,0,0,0,0,0,1,0
35,212,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
20,10,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
40,191,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0
17,22,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
29,65,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0
33,167,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0
34,142,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
27,113,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0
34,151,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0
28,71,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
25,88,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
35,210,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0
36,135,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
49,336,3,3,3,0,0,0,1,0,0,0,0,0,0,1,0
37,177,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
32,109,2,3,3,1,0,0,0,1,0,0,0,0,0,1,0
32,89,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
37,233,4,4,3,1,0,1,0,0,0,0,0,0,0,1,0
30,121,3,2,0,1,0,0,1,0,0,0,0,0,0,1,0
36,165,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
35,120,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
29,68,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
27,93,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0
36,225,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0
37,187,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
34,95,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
30,144,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0
46,317,4,4,2,0,0,0,1,0,0,0,0,0,0,1,0
43,260,4,4,0,1,0,0,1,0,0,0,0,0,0,1,0
18,15,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
21,42,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
36,165,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
34,175,5,5,1,1,0,1,0,0,0,0,0,0,0,1,0
25,64,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
36,120,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
36,181,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
45,210,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
48,304,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
49,206,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
48,294,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
17,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
26,46,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
46,348,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
26,94,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
46,251,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
39,229,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
34,167,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
48,281,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
40,244,3,3,2,1,0,1,0,0,0,0,0,0,0,1,0
43,96,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0
19,19,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
36,137,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
27,66,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
24,45,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0
30,129,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0
27,52,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
25,44,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
24,73,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
47,20,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
44,172,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0
27,76,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
26,120,3,3,1,1,1,0,0,0,0,0,0,0,0,1,0
27,69,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
30,106,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
49,292,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
44,267,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
22,35,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
49,331,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
26,53,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
32,164,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
34,169,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
41,252,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
24,40,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0
34,158,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
39,205,4,5,3,0,0,0,0,1,0,0,0,0,0,1,0
31,47,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
46,293,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
32,114,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
30,41,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
45,121,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
24,36,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
34,210,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
40,257,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
40,208,4,4,2,1,0,0,0,1,0,0,0,0,0,1,0
32,141,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0
39,189,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
45,307,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
49,273,3,3,1,1,0,0,0,0,1,0,0,0,0,1,0
43,235,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
30,74,2,3,1,1,0,0,0,1,0,0,0,0,0,1,0
29,93,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
38,128,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
43,165,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
45,246,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
36,163,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
43,284,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
29,91,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
27,15,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
28,114,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
34,143,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
28,119,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
29,23,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
36,222,4,4,2,1,0,1,0,0,0,0,0,0,0,1,0
30,95,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0
28,110,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0
48,364,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
30,121,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
27,82,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
23,38,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
29,171,3,4,3,1,1,0,0,0,0,0,0,0,0,1,0
24,45,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
48,372,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
22,11,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
35,132,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
19,31,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0
21,11,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
30,104,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
32,101,3,3,0,1,0,0,0,1,0,0,0,0,0,1,0
31,137,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0
29,103,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
33,150,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
28,86,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
42,188,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
28,74,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
23,59,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
30,94,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
28,128,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
24,57,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
27,143,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0
21,19,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
29,75,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
39,126,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
20,54,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
20,46,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
35,129,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
49,140,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
38,188,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
24,18,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
49,277,4,4,2,1,0,0,0,0,1,0,0,0,0,1,0
46,278,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
26,53,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
29,37,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
49,216,7,7,3,0,0,0,0,1,0,0,0,0,0,1,0
21,51,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0
32,103,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
32,155,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
29,94,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
41,222,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
44,330,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
44,269,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0
24,30,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
38,174,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
25,51,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
48,331,4,4,2,1,0,0,1,0,0,0,0,0,0,1,0
39,226,3,3,3,1,0,0,1,0,0,0,0,0,0,1,0
41,211,4,4,1,1,0,0,0,1,0,0,0,0,0,1,0
39,125,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
28,89,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
34,127,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
25,8,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47,395,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0
43,265,4,4,2,0,0,0,1,0,0,0,0,0,0,1,0
37,173,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
24,68,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
43,265,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
47,241,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
43,245,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
43,277,2,2,2,0,0,0,1,0,0,0,0,0,0,1,0
22,9,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
48,305,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
42,248,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
49,327,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
21,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
49,217,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0
27,30,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0
36,249,6,6,3,1,1,0,0,0,0,0,0,0,0,1,0
30,75,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
34,112,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
33,85,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0
42,294,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0
22,71,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0
41,277,3,3,2,1,0,1,0,0,0,0,0,0,0,1,0
43,230,2,2,2,0,0,0,0,1,0,0,0,0,0,1,0
22,9,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
41,215,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
40,302,5,5,3,0,0,0,0,0,0,0,0,0,0,1,0
49,300,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
23,76,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
33,177,3,3,2,1,0,1,0,0,0,0,0,0,0,1,0
47,125,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
39,206,3,3,0,1,0,0,0,1,0,0,0,0,0,1,0
46,186,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0
48,30,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
27,111,3,3,1,1,1,0,0,0,0,0,0,0,0,1,0
37,207,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
23,47,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
32,134,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0
31,76,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0
37,207,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0
35,81,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
47,367,3,3,2,1,1,0,0,0,0,0,0,0,0,1,0
25,107,3,2,2,1,1,0,0,0,0,0,0,0,0,1,0
28,110,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
30,96,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
27,83,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
32,121,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
40,222,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
48,297,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
31,106,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0
29,125,4,4,4,1,0,1,0,0,0,0,0,0,0,1,0
41,163,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
32,109,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
21,11,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
34,146,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
37,145,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
21,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
33,133,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
43,227,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
44,285,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
32,122,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
33,149,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0
30,137,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
44,195,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
43,224,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
47,255,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
18,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
27,42,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
37,174,6,6,3,1,0,0,0,1,0,0,0,0,0,1,0
35,203,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
27,55,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
45,278,5,6,3,1,0,0,1,0,0,0,0,0,0,1,0
28,54,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
26,79,3,4,2,1,0,0,1,0,0,0,0,0,0,1,0
44,90,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
42,140,4,4,3,1,0,0,0,0,0,1,0,0,0,1,0
26,44,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
30,90,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
46,352,5,5,4,1,1,0,0,0,0,0,0,0,0,1,0
37,124,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
49,352,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
18,49,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0
41,260,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0
42,251,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
32,34,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0
29,61,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
42,173,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
30,107,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0
30,91,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
33,178,5,5,2,1,0,1,0,0,0,0,1,0,0,0,0
46,298,4,4,2,1,0,0,1,0,0,0,1,0,0,0,0
34,32,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
46,65,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
37,76,2,2,1,1,0,0,0,0,0,1,1,0,0,0,0
30,169,3,3,2,1,1,0,0,0,0,0,1,0,0,0,0
22,13,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
37,205,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0
42,236,2,2,2,1,0,0,0,1,0,0,1,0,0,0,0
49,378,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
45,152,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
37,203,4,4,1,0,0,0,1,0,0,0,1,0,0,0,0
25,19,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
24,66,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
23,31,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
47,287,3,3,3,1,0,0,0,1,0,0,0,0,0,1,0
24,35,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
25,19,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
42,199,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
39,196,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
22,32,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0
22,35,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
33,121,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
38,167,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0
33,169,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
36,136,4,4,1,1,0,0,0,0,1,0,0,0,0,1,0
28,33,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
24,50,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
35,155,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
24,45,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
40,237,2,2,2,0,0,0,1,0,0,0,0,0,0,1,0
35,205,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
44,243,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
37,152,2,3,2,1,0,0,0,0,1,0,0,0,0,1,0
49,348,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
29,80,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
39,191,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
25,64,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
28,32,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
